id13	id15	19435	21594069	39.9343	3
id5	id13	19435	21594069	39.9343	3
id5	id11	19435	21594069	39.9343	3
id4	id5	19435	21594069	39.9343	3
id4	id15	19435	21594069	39.9343	3
id13	id16	19435	21594069	39.9343	3
id11	id15	19435	21594069	39.9343	3
id8	id17	3733477	24274011	34.0353	3
id1	id8	19435	24274011	43.8162	3
id7	id8	19435	24274011	43.8162	3
id8	id19	19435	24274011	43.8162	3
id8	id15	24615287	26916597	3.37359	3
id2	id15	19435	26916597	47.9528	3
id13	id16	29621281	31841806	3.51833	3
id5	id13	29621281	31841806	3.51833	3
id5	id11	29621281	31841806	3.51833	3
id4	id16	29621281	31841806	3.51833	3
id4	id5	29621281	31841806	3.51833	3
id8	id16	24615287	31841806	10.5529	3
id3	id16	20395001	31841806	16.5619	3
id5	id8	3733477	31841806	45.3513	3
id11	id16	29621281	31841806	3.51833	3
id2	id16	19435	36752215	59.748	3
id12	id13	8507979	37873431	39.5858	3
id11	id12	3733477	37873431	50.866	3
id19	id20	23137357	46731885	25.5726	3
id8	id13	29621281	50172856	16.6232	3
id8	id11	29621281	50172856	16.6232	3
id3	id13	29621281	50172856	16.6232	3
id3	id11	29621281	50172856	16.6232	3
id2	id13	19435	51893399	68.477	3
id3	id4	29621281	52926843	17.1595	3
id4	id8	29371057	52926843	17.5112	3
id16	id19	37457189	56981103	13.8714	3
id15	id19	27521122	56981103	25.783	3
id9	id19	15415329	56981103	39.7859	3
id5	id19	3733477	56981103	64.2495	3
id1	id19	19435	56981103	74.0304	3
id3	id19	19435	56981103	74.0304	3
id17	id19	3733477	56981103	64.2495	3
id12	id19	58637617	59563691	1.15216	3
id9	id16	37457189	61226271	19.6124	3
id7	id16	37457189	61226271	19.6124	3
id1	id16	37457189	61226271	19.6124	3
id16	id17	19435	61226271	79.7715	3
id11	id13	19435	71349343	94.8149	3
id9	id15	27521122	74331415	53.3189	3
id7	id15	27521122	74331415	53.3189	3
id3	id15	20395001	74331415	62.9961	3
id9	id17	15415329	74331415	67.3218	3
id5	id9	15415329	74331415	67.3218	3
id5	id7	3733477	74331415	91.7854	3
id3	id17	3733477	74331415	91.7854	3
id7	id17	3733477	74331415	91.7854	3
id8	id16	61229823	81802563	26.9752	3
id2	id16	61229823	81802563	26.9752	3
id3	id16	37457189	81802563	46.5888	3
id16	id17	82449121	90234812	2.13522	3
id1	id17	19435	90234812	109.141	3
id15	id17	19435	90234812	109.141	3
id13	id17	74340253	95838976	8.03501	3
id12	id17	74340253	95838976	8.03501	3
id13	id15	74340253	96829012	8.29996	3
id12	id15	74340253	96829012	8.29996	3
id1	id15	27521122	96829012	61.6324	3
id6	id12	107821394	110008506	1.63083	3
id11	id15	97985590	110008506	9.47246	3
id8	id11	79759287	110008506	13.593	3
id3	id11	79759287	110008506	13.593	3
id11	id17	90379136	110008506	10.5724	3
id2	id11	19435	110008506	119.718	3
id13	id16	82449121	118355696	22.1715	3
id12	id16	82449121	118355696	22.1715	3
id1	id16	82449121	118355696	22.1715	3
id11	id16	110039351	118355696	9.45648	3
id5	id11	79759287	119330224	23.6541	3
